Order ID,Order Date,Customer ID,Product Category,Sales,Profit,Quantity,Region,State,Ship Date
ORD-104270,2023-05-11,CUST-2873,Technology,1964.42,-43.47,2,South,North Carolina,2023-05-17
ORD-104271,2024-12-06,CUST-1495,Technology,1156.98,271.95,10,Central,Minnesota,2024-12-11
ORD-104272,2023-04-15,CUST-2852,Technology,1039.72,-31.57,5,West,Washington,2023-04-17
ORD-104273,2023-04-03,CUST-1510,Technology,1452.98,-87.68,6,Central,Illinois,2023-04-04
ORD-104274,2024-10-18,CUST-1128,Furniture,407.64,-30.86,4,Central,Minnesota,2024-10-21
ORD-104275,2023-02-09,CUST-1921,Furniture,1620.77,54.42,9,West,California,2023-02-11
ORD-104276,2023-04-01,CUST-2818,Office Supplies,217.62,-17.12,7,South,Tennessee,2023-04-07
ORD-104277,2024-01-05,CUST-1654,Furniture,620.1,152.31,7,East,Virginia,2024-01-10
ORD-104278,2024-12-25,CUST-2815,Furniture,1503.64,56.3,2,Central,Texas,2024-12-29
ORD-104279,2024-07-25,CUST-1832,Office Supplies,1203.32,-67.11,10,West,Oregon,2024-07-31
ORD-104280,2023-10-01,CUST-1168,Office Supplies,129.05,4.91,2,West,Oregon,2023-10-04
ORD-104281,2023-01-24,CUST-2312,Furniture,1837.08,434.83,10,West,Washington,2023-01-28
ORD-104282,2023-04-06,CUST-2740,Office Supplies,1792.44,537.17,9,West,California,2023-04-07
ORD-104283,2024-10-13,CUST-2515,Technology,1335.02,-53.0,7,West,Oregon,2024-10-15
ORD-104284,2024-07-02,CUST-1311,Office Supplies,1651.97,522.48,2,East,New York,2024-07-04
ORD-104285,2024-10-10,CUST-1349,Office Supplies,724.56,135.58,7,East,Florida,2024-10-17
ORD-104286,2024-09-25,CUST-1396,Office Supplies,1910.11,-164.81,5,East,New York,2024-09-30
ORD-104287,2024-05-23,CUST-1707,Office Supplies,190.97,-18.76,4,South,Tennessee,2024-05-28
ORD-104288,2023-05-23,CUST-2297,Furniture,1274.04,409.78,8,South,Georgia,2023-05-29
ORD-104289,2023-05-13,CUST-2440,Technology,1111.51,116.86,3,West,Oregon,2023-05-20
ORD-104290,2023-05-30,CUST-2869,Furniture,1921.12,379.33,9,West,California,2023-05-31
ORD-104291,2023-12-14,CUST-1391,Office Supplies,1475.33,21.16,8,East,Florida,2023-12-19
ORD-104292,2023-05-06,CUST-1381,Office Supplies,712.3,23.41,1,South,North Carolina,2023-05-08
ORD-104293,2023-12-06,CUST-1047,Office Supplies,1771.48,462.85,3,East,Virginia,2023-12-12
ORD-104294,2024-10-08,CUST-1589,Office Supplies,51.55,3.66,1,East,New York,2024-10-13
ORD-104295,2023-06-27,CUST-1734,Furniture,539.05,47.61,8,West,Oregon,2023-07-04
ORD-104296,2023-09-27,CUST-1698,Technology,1391.33,240.9,10,East,New York,2023-10-01
ORD-104297,2023-01-24,CUST-2196,Office Supplies,1276.44,430.7,6,West,Washington,2023-01-27
ORD-104298,2024-03-22,CUST-2844,Furniture,533.98,-44.92,6,South,Tennessee,2024-03-26
ORD-104299,2024-10-04,CUST-2054,Office Supplies,874.2,-34.49,8,Central,Minnesota,2024-10-11
ORD-104300,2024-06-27,CUST-1711,Furniture,896.74,265.46,10,East,Virginia,2024-07-02
ORD-104301,2024-09-30,CUST-2963,Technology,166.66,12.53,7,Central,Texas,2024-10-07
ORD-104302,2024-10-24,CUST-1180,Technology,1689.82,-151.47,4,West,Oregon,2024-10-26
ORD-104303,2024-07-23,CUST-2206,Furniture,1845.77,215.77,8,West,California,2024-07-27
ORD-104304,2023-03-23,CUST-1034,Technology,1238.49,-4.4,6,South,North Carolina,2023-03-30
ORD-104305,2023-05-05,CUST-2067,Office Supplies,1465.95,418.64,6,South,Tennessee,2023-05-12
ORD-104306,2023-09-09,CUST-1630,Technology,1902.46,297.34,10,West,Oregon,2023-09-14
ORD-104307,2024-12-29,CUST-2497,Technology,534.04,140.98,6,West,Washington,2025-01-05
ORD-104308,2023-08-27,CUST-1734,Technology,273.73,2.11,7,East,Florida,2023-08-30
ORD-104309,2024-04-30,CUST-2492,Technology,131.46,20.24,3,South,Georgia,2024-05-02
ORD-104310,2024-11-04,CUST-1523,Office Supplies,996.98,262.73,9,East,New York,2024-11-10
ORD-104311,2024-02-18,CUST-2709,Furniture,1066.87,263.09,7,South,Georgia,2024-02-25
ORD-104312,2024-12-06,CUST-2585,Office Supplies,1194.14,-29.78,9,West,Oregon,2024-12-12
ORD-104313,2024-11-10,CUST-2098,Technology,1060.56,-27.43,2,West,Oregon,2024-11-12
ORD-104314,2024-06-23,CUST-1894,Office Supplies,506.03,-2.86,9,West,Oregon,2024-06-25
ORD-104315,2023-12-18,CUST-2703,Furniture,1460.44,301.84,8,East,Virginia,2023-12-22
ORD-104316,2024-02-24,CUST-1817,Furniture,1014.72,177.44,6,East,Florida,2024-03-01
ORD-104317,2024-07-18,CUST-2176,Furniture,1947.66,448.6,10,East,Florida,2024-07-20
ORD-104318,2024-05-01,CUST-1410,Technology,177.11,10.77,8,West,Oregon,2024-05-04
ORD-104319,2023-11-27,CUST-2287,Technology,1578.84,76.4,9,South,Georgia,2023-11-30
ORD-104320,2024-12-17,CUST-2977,Furniture,563.59,123.34,2,East,Florida,2024-12-22
ORD-104321,2024-12-03,CUST-1790,Office Supplies,1279.5,430.97,3,South,Tennessee,2024-12-04
ORD-104322,2024-03-14,CUST-2335,Technology,1526.01,423.56,10,Central,Minnesota,2024-03-18
ORD-104323,2024-09-25,CUST-2255,Furniture,529.2,0.43,6,East,New York,2024-09-29
ORD-104324,2023-11-22,CUST-2816,Technology,1561.73,150.12,10,Central,Minnesota,2023-11-23
ORD-104325,2024-02-17,CUST-2479,Technology,1205.73,8.33,1,East,Virginia,2024-02-21
ORD-104326,2024-08-02,CUST-1124,Technology,1478.07,396.39,7,Central,Minnesota,2024-08-04
ORD-104327,2023-07-16,CUST-2178,Furniture,190.01,43.97,3,West,California,2023-07-23
ORD-104328,2023-06-26,CUST-2108,Office Supplies,269.98,7.11,4,West,Oregon,2023-06-29
ORD-104329,2023-11-09,CUST-1840,Office Supplies,1208.4,139.96,1,South,Georgia,2023-11-16
ORD-104330,2024-08-04,CUST-2421,Technology,1537.26,147.81,2,East,Virginia,2024-08-10
ORD-104331,2024-10-10,CUST-2625,Technology,1942.24,45.77,4,East,Virginia,2024-10-17
ORD-104332,2023-11-04,CUST-2782,Technology,162.54,46.23,8,West,California,2023-11-09
ORD-104333,2023-09-05,CUST-1995,Technology,810.28,278.77,6,East,Virginia,2023-09-08
ORD-104334,2023-12-01,CUST-1501,Office Supplies,845.32,-78.53,3,Central,Illinois,2023-12-04
ORD-104335,2024-02-07,CUST-1547,Office Supplies,1783.25,210.51,7,South,North Carolina,2024-02-08
ORD-104336,2024-10-10,CUST-1681,Office Supplies,1001.63,-78.49,4,West,Oregon,2024-10-16
ORD-104337,2024-02-09,CUST-2227,Office Supplies,1255.62,-89.98,3,Central,Illinois,2024-02-15
ORD-104338,2024-12-28,CUST-2895,Office Supplies,829.36,192.83,3,Central,Minnesota,2025-01-02
ORD-104339,2024-05-28,CUST-2801,Furniture,104.3,35.62,6,South,Tennessee,2024-05-31
ORD-104340,2024-10-26,CUST-1040,Office Supplies,450.67,4.8,8,South,Georgia,2024-11-02
ORD-104341,2024-04-09,CUST-1325,Furniture,1107.06,-66.2,3,Central,Minnesota,2024-04-12
ORD-104342,2024-03-02,CUST-1978,Office Supplies,1885.94,126.08,9,Central,Texas,2024-03-05
ORD-104343,2023-10-01,CUST-2248,Technology,802.94,80.79,8,South,Tennessee,2023-10-04
ORD-104344,2023-12-18,CUST-2166,Technology,1566.93,239.99,10,South,Georgia,2023-12-19
ORD-104345,2024-05-31,CUST-1313,Office Supplies,976.88,65.11,5,East,Florida,2024-06-01
ORD-104346,2023-11-03,CUST-1421,Office Supplies,1215.95,-31.2,2,Central,Illinois,2023-11-04
ORD-104347,2024-03-15,CUST-2378,Technology,1092.17,146.36,9,South,North Carolina,2024-03-18
ORD-104348,2024-10-21,CUST-1911,Furniture,1149.32,25.8,6,South,Georgia,2024-10-24
ORD-104349,2024-01-24,CUST-1038,Furniture,1173.05,-97.93,6,Central,Minnesota,2024-01-31
ORD-104350,2023-11-07,CUST-1430,Office Supplies,541.38,139.25,5,South,North Carolina,2023-11-13
ORD-104351,2023-08-16,CUST-1208,Furniture,1083.35,212.08,7,East,New York,2023-08-23
ORD-104352,2024-07-31,CUST-1544,Office Supplies,1457.33,398.62,1,West,Oregon,2024-08-02
ORD-104353,2024-05-13,CUST-1708,Technology,497.16,143.83,6,South,Tennessee,2024-05-17
ORD-104354,2024-08-30,CUST-1097,Technology,267.48,-20.61,2,East,Florida,2024-09-03
ORD-104355,2023-12-08,CUST-2569,Furniture,935.44,267.97,10,Central,Illinois,2023-12-14
ORD-104356,2023-09-27,CUST-1537,Office Supplies,162.08,49.03,9,South,Georgia,2023-09-29
ORD-104357,2024-05-10,CUST-2970,Office Supplies,717.75,46.21,6,West,Oregon,2024-05-12
ORD-104358,2024-02-15,CUST-2979,Office Supplies,462.04,10.01,8,West,Washington,2024-02-18
ORD-104359,2023-11-13,CUST-1766,Furniture,1077.26,316.71,4,East,New York,2023-11-14
ORD-104360,2024-09-26,CUST-2098,Furniture,320.26,92.02,6,Central,Minnesota,2024-10-02
ORD-104361,2023-12-24,CUST-2192,Furniture,1671.3,339.89,8,West,California,2023-12-29
ORD-104362,2024-09-04,CUST-2338,Furniture,737.01,92.65,7,East,Florida,2024-09-07
ORD-104363,2023-02-15,CUST-2311,Technology,1551.36,28.11,4,East,Virginia,2023-02-17
ORD-104364,2024-02-25,CUST-2611,Office Supplies,442.54,102.33,5,Central,Texas,2024-02-27
ORD-104365,2024-03-30,CUST-1820,Office Supplies,56.12,-3.04,8,Central,Illinois,2024-03-31
ORD-104366,2024-10-10,CUST-2371,Office Supplies,523.88,178.42,8,West,Washington,2024-10-16
ORD-104367,2024-12-11,CUST-1654,Office Supplies,266.48,15.24,6,Central,Illinois,2024-12-13
ORD-104368,2023-02-12,CUST-1763,Office Supplies,449.17,144.85,7,South,Tennessee,2023-02-17
ORD-104369,2023-02-07,CUST-1795,Technology,70.29,12.22,1,East,Florida,2023-02-08
ORD-104370,2023-03-21,CUST-2733,Technology,1239.23,-106.5,2,Central,Minnesota,2023-03-25
ORD-104371,2024-03-24,CUST-2619,Office Supplies,1881.43,201.32,5,West,California,2024-03-30
ORD-104372,2024-08-11,CUST-1364,Office Supplies,1095.13,235.81,6,East,Florida,2024-08-12
ORD-104373,2023-11-18,CUST-1224,Office Supplies,807.78,174.99,6,West,Washington,2023-11-24
ORD-104374,2024-08-15,CUST-2891,Office Supplies,1335.87,329.68,7,Central,Texas,2024-08-22
ORD-104375,2024-03-31,CUST-2619,Furniture,514.97,179.83,8,South,Georgia,2024-04-04
ORD-104376,2023-09-03,CUST-2217,Furniture,1595.26,345.3,1,South,Georgia,2023-09-06
ORD-104377,2024-05-15,CUST-1439,Furniture,273.61,38.38,2,East,Florida,2024-05-16
ORD-104378,2023-08-07,CUST-2253,Technology,1644.14,392.91,2,Central,Minnesota,2023-08-09
ORD-104379,2023-10-06,CUST-1634,Technology,1215.13,376.51,8,West,California,2023-10-08
ORD-104380,2024-10-12,CUST-2377,Technology,468.89,38.61,6,South,North Carolina,2024-10-15
ORD-104381,2024-05-06,CUST-2679,Technology,1144.2,112.97,5,South,Tennessee,2024-05-12
ORD-104382,2024-06-16,CUST-2825,Office Supplies,1413.12,401.85,1,Central,Texas,2024-06-17
ORD-104383,2024-11-11,CUST-1745,Office Supplies,1353.62,3.72,7,East,Florida,2024-11-12
ORD-104384,2024-01-09,CUST-1356,Furniture,791.87,-70.21,3,West,Oregon,2024-01-14
ORD-104385,2024-11-16,CUST-2210,Furniture,1795.91,200.95,2,Central,Texas,2024-11-20
ORD-104386,2023-05-25,CUST-1212,Technology,792.87,255.73,3,East,Virginia,2023-05-30
ORD-104387,2024-11-19,CUST-1540,Office Supplies,1597.59,-40.24,3,Central,Texas,2024-11-21
ORD-104388,2023-11-27,CUST-1221,Office Supplies,1614.11,-101.41,8,West,Oregon,2023-12-04
ORD-104389,2024-10-19,CUST-1682,Office Supplies,1615.94,-54.88,5,South,North Carolina,2024-10-24
ORD-104390,2024-02-08,CUST-2288,Furniture,913.98,17.23,7,Central,Minnesota,2024-02-15
ORD-104391,2024-01-17,CUST-1649,Furniture,378.11,78.99,5,Central,Texas,2024-01-23
ORD-104392,2023-03-20,CUST-2090,Office Supplies,213.16,52.78,6,East,Virginia,2023-03-21
ORD-104393,2023-03-29,CUST-2979,Technology,1844.31,-28.75,6,East,New York,2023-03-31
ORD-104394,2023-05-28,CUST-2105,Technology,1114.18,213.51,10,Central,Texas,2023-05-29
ORD-104395,2023-08-10,CUST-1204,Office Supplies,869.1,30.77,5,South,Tennessee,2023-08-14
ORD-104396,2024-05-23,CUST-1057,Technology,776.36,-30.62,5,Central,Illinois,2024-05-24
ORD-104397,2024-11-08,CUST-2996,Technology,412.69,18.83,2,Central,Texas,2024-11-13
ORD-104398,2023-04-24,CUST-1797,Technology,354.59,-2.42,4,East,Florida,2023-04-26
ORD-104399,2023-01-02,CUST-1596,Furniture,1759.33,136.7,8,East,Florida,2023-01-07
ORD-104400,2023-02-17,CUST-2361,Furniture,40.92,3.67,7,South,North Carolina,2023-02-23
ORD-104401,2023-04-22,CUST-2516,Office Supplies,1555.45,108.49,6,Central,Texas,2023-04-27
ORD-104402,2023-01-03,CUST-1134,Office Supplies,1315.33,276.31,7,East,New York,2023-01-07
ORD-104403,2023-07-09,CUST-2072,Office Supplies,311.62,8.37,7,East,Florida,2023-07-10
ORD-104404,2024-07-28,CUST-2666,Office Supplies,613.61,76.98,4,South,Georgia,2024-07-29
ORD-104405,2023-02-15,CUST-2340,Furniture,340.43,95.4,7,South,Georgia,2023-02-17
ORD-104406,2023-09-20,CUST-2255,Technology,945.19,-48.08,7,East,New York,2023-09-25
ORD-104407,2023-02-07,CUST-2247,Office Supplies,1814.29,433.12,1,South,Tennessee,2023-02-10
ORD-104408,2024-02-01,CUST-2976,Office Supplies,1596.25,249.19,8,Central,Illinois,2024-02-08
ORD-104409,2024-10-22,CUST-2355,Technology,610.77,31.35,10,Central,Texas,2024-10-23
ORD-104410,2024-04-06,CUST-2768,Furniture,264.3,-18.21,9,West,California,2024-04-12
ORD-104411,2024-08-10,CUST-2186,Furniture,806.27,117.05,8,Central,Texas,2024-08-11
ORD-104412,2023-01-12,CUST-2888,Technology,366.8,121.9,2,Central,Illinois,2023-01-16
ORD-104413,2024-09-04,CUST-2599,Furniture,1804.63,411.24,3,South,Georgia,2024-09-06
ORD-104414,2024-02-16,CUST-2170,Office Supplies,298.38,-14.65,1,West,California,2024-02-23
ORD-104415,2024-07-17,CUST-2053,Technology,921.88,236.65,3,East,Virginia,2024-07-23
ORD-104416,2024-09-09,CUST-1472,Office Supplies,1549.95,101.72,5,Central,Texas,2024-09-11
ORD-104417,2023-07-16,CUST-1741,Furniture,1284.78,-126.01,4,South,North Carolina,2023-07-22
ORD-104418,2023-12-01,CUST-1519,Furniture,970.44,50.59,10,West,Washington,2023-12-08
ORD-104419,2023-08-11,CUST-2794,Technology,1417.92,-63.87,2,South,Tennessee,2023-08-18
ORD-104420,2023-11-08,CUST-1387,Technology,318.07,45.92,10,West,Washington,2023-11-09
ORD-104421,2023-12-05,CUST-1987,Office Supplies,1903.99,309.03,10,East,Virginia,2023-12-08
ORD-104422,2023-01-13,CUST-1929,Technology,1619.89,466.6,8,Central,Minnesota,2023-01-15
ORD-104423,2024-05-19,CUST-1707,Furniture,1404.53,-18.95,9,East,Florida,2024-05-20
ORD-104424,2024-04-07,CUST-2863,Office Supplies,620.86,-25.89,7,South,North Carolina,2024-04-08
ORD-104425,2023-01-05,CUST-2657,Technology,1927.09,27.01,9,West,Washington,2023-01-08
ORD-104426,2024-08-27,CUST-1530,Technology,493.35,36.18,9,Central,Texas,2024-08-30
ORD-104427,2024-04-09,CUST-1892,Technology,925.86,268.08,1,East,New York,2024-04-16
ORD-104428,2024-02-02,CUST-2343,Office Supplies,634.12,205.32,10,Central,Texas,2024-02-05
ORD-104429,2024-04-10,CUST-1163,Office Supplies,1343.23,6.62,8,South,Georgia,2024-04-16
ORD-104430,2023-08-31,CUST-2620,Furniture,467.08,8.82,8,Central,Texas,2023-09-01
ORD-104431,2023-12-08,CUST-2778,Furniture,1794.35,33.76,2,East,Florida,2023-12-15
ORD-104432,2023-01-01,CUST-1088,Office Supplies,576.19,80.67,5,East,Virginia,2023-01-04
ORD-104433,2024-12-18,CUST-1239,Office Supplies,1456.22,-3.28,2,East,Florida,2024-12-25
ORD-104434,2023-12-19,CUST-1332,Furniture,1715.76,480.94,1,West,California,2023-12-23
ORD-104435,2024-04-10,CUST-2187,Office Supplies,1784.18,110.52,5,South,North Carolina,2024-04-15
ORD-104436,2024-05-03,CUST-2952,Office Supplies,228.27,-17.57,8,West,Washington,2024-05-07
ORD-104437,2024-02-06,CUST-1719,Furniture,736.87,149.68,6,East,Florida,2024-02-09
ORD-104438,2024-04-17,CUST-1340,Furniture,1139.24,119.81,10,East,Virginia,2024-04-19
ORD-104439,2023-08-04,CUST-2393,Technology,688.95,223.55,4,East,Virginia,2023-08-07
ORD-104440,2024-08-16,CUST-1778,Office Supplies,1024.79,338.68,6,South,North Carolina,2024-08-17
ORD-104441,2024-03-02,CUST-2223,Technology,770.33,127.54,7,East,New York,2024-03-03
ORD-104442,2023-03-11,CUST-2122,Furniture,281.79,23.78,1,East,Virginia,2023-03-13
ORD-104443,2024-10-01,CUST-1899,Office Supplies,1768.64,531.77,6,East,Florida,2024-10-08
ORD-104444,2024-04-24,CUST-2690,Furniture,426.14,65.73,3,South,Georgia,2024-04-25
ORD-104445,2024-01-21,CUST-2526,Furniture,947.5,-16.41,2,East,Florida,2024-01-23
ORD-104446,2024-11-17,CUST-1488,Furniture,129.24,12.54,2,West,Washington,2024-11-24
ORD-104447,2023-05-14,CUST-2624,Technology,850.5,-13.32,7,South,North Carolina,2023-05-19
ORD-104448,2024-07-06,CUST-1394,Office Supplies,589.09,-15.44,4,West,Oregon,2024-07-12
ORD-104449,2023-02-23,CUST-1470,Furniture,447.04,73.86,5,West,Oregon,2023-03-02
ORD-104450,2024-01-24,CUST-2709,Furniture,1632.5,490.27,10,East,New York,2024-01-25
ORD-104451,2023-09-22,CUST-2253,Furniture,1366.5,-135.23,3,Central,Texas,2023-09-28
ORD-104452,2023-07-15,CUST-2594,Technology,1084.62,82.76,10,East,Florida,2023-07-18
ORD-104453,2023-11-09,CUST-2465,Technology,1021.58,9.29,1,West,Oregon,2023-11-10
ORD-104454,2024-01-27,CUST-2138,Furniture,522.54,156.03,5,Central,Illinois,2024-02-03
ORD-104455,2024-06-28,CUST-2185,Office Supplies,505.91,-24.08,9,Central,Minnesota,2024-07-02
ORD-104456,2023-01-11,CUST-2852,Technology,736.98,245.7,9,West,Oregon,2023-01-14
ORD-104457,2023-01-07,CUST-1619,Technology,1949.36,164.89,6,Central,Texas,2023-01-10
ORD-104458,2023-12-08,CUST-2948,Furniture,969.75,278.16,9,West,California,2023-12-15
ORD-104459,2024-06-26,CUST-1369,Technology,1097.83,-96.24,4,East,Florida,2024-07-02
ORD-104460,2024-08-27,CUST-2878,Furniture,262.24,78.53,1,West,Oregon,2024-08-29
ORD-104461,2023-04-06,CUST-2975,Furniture,1809.06,275.13,4,South,Tennessee,2023-04-11
ORD-104462,2024-08-29,CUST-1966,Office Supplies,1330.43,190.22,9,South,North Carolina,2024-09-05
ORD-104463,2024-05-10,CUST-2432,Technology,1004.18,273.0,5,East,Virginia,2024-05-12
ORD-104464,2023-06-11,CUST-1355,Office Supplies,1143.42,295.85,2,Central,Illinois,2023-06-18
ORD-104465,2024-04-30,CUST-1874,Technology,796.76,28.04,4,South,North Carolina,2024-05-06
ORD-104466,2023-07-19,CUST-1964,Technology,1092.97,139.85,1,West,Oregon,2023-07-26
ORD-104467,2023-11-28,CUST-1639,Furniture,101.83,13.97,2,South,Tennessee,2023-11-29
ORD-104468,2023-06-03,CUST-2343,Technology,1368.59,313.11,2,West,Oregon,2023-06-04
ORD-104469,2024-05-15,CUST-1815,Furniture,745.82,16.57,9,Central,Illinois,2024-05-18
ORD-104470,2024-05-25,CUST-1113,Furniture,1323.93,282.37,7,West,Oregon,2024-05-30
ORD-104471,2024-03-01,CUST-2597,Technology,652.69,151.99,6,East,Florida,2024-03-03
ORD-104472,2023-06-25,CUST-1564,Technology,1367.48,138.52,1,South,Georgia,2023-06-29
ORD-104473,2023-08-24,CUST-2860,Furniture,808.52,94.25,5,South,Tennessee,2023-08-31
ORD-104474,2024-07-09,CUST-1762,Office Supplies,419.29,66.16,8,Central,Texas,2024-07-16
ORD-104475,2023-05-26,CUST-2448,Office Supplies,1119.67,88.51,1,South,Tennessee,2023-05-28
ORD-104476,2024-03-12,CUST-2217,Technology,1731.57,88.32,4,West,Washington,2024-03-13
ORD-104477,2023-05-18,CUST-2088,Furniture,169.45,39.6,9,East,Florida,2023-05-22
ORD-104478,2024-12-21,CUST-1747,Technology,1275.85,-123.58,2,South,North Carolina,2024-12-22
ORD-104479,2024-08-02,CUST-1989,Office Supplies,1226.42,344.82,3,East,Florida,2024-08-06
ORD-104480,2023-01-29,CUST-1094,Technology,713.79,112.18,9,West,Oregon,2023-02-03
ORD-104481,2023-06-08,CUST-1464,Office Supplies,1447.32,-62.46,3,South,Tennessee,2023-06-13
ORD-104482,2024-08-01,CUST-2742,Technology,1666.05,264.75,8,West,California,2024-08-05
ORD-104483,2024-08-22,CUST-1703,Office Supplies,339.82,105.1,6,East,Virginia,2024-08-25
ORD-104484,2023-11-27,CUST-2642,Office Supplies,173.1,48.3,8,West,Washington,2023-12-04
ORD-104485,2023-03-27,CUST-2612,Furniture,346.45,-31.62,6,South,North Carolina,2023-03-30
ORD-104486,2024-04-15,CUST-2972,Furniture,1721.24,598.5,3,South,Tennessee,2024-04-18
ORD-104487,2023-11-03,CUST-1324,Furniture,1656.92,268.87,3,East,Florida,2023-11-08
ORD-104488,2023-12-21,CUST-2419,Technology,1043.92,151.82,3,West,Washington,2023-12-26
ORD-104489,2023-11-04,CUST-2873,Furniture,1905.89,639.48,8,South,North Carolina,2023-11-10
ORD-104490,2023-08-30,CUST-1983,Technology,879.8,224.55,5,South,Georgia,2023-09-06
ORD-104491,2023-11-01,CUST-1701,Furniture,625.32,114.65,10,South,Georgia,2023-11-03
ORD-104492,2024-04-18,CUST-1770,Furniture,346.29,117.23,8,East,Florida,2024-04-23
ORD-104493,2023-04-23,CUST-1456,Office Supplies,1510.31,427.62,1,East,New York,2023-04-26
ORD-104494,2023-06-10,CUST-1553,Office Supplies,112.81,29.64,1,South,North Carolina,2023-06-15
ORD-104495,2024-10-18,CUST-1857,Technology,600.16,96.95,1,West,Oregon,2024-10-21
ORD-104496,2023-02-21,CUST-2431,Furniture,38.78,-2.73,8,Central,Illinois,2023-02-26
ORD-104497,2023-08-22,CUST-1830,Furniture,272.34,80.49,3,East,New York,2023-08-26
ORD-104498,2023-05-09,CUST-1452,Furniture,1195.92,377.05,10,Central,Illinois,2023-05-12
ORD-104499,2023-08-25,CUST-1549,Office Supplies,1525.74,340.28,1,South,North Carolina,2023-08-26
ORD-104500,2023-04-13,CUST-2933,Office Supplies,313.65,2.75,2,Central,Minnesota,2023-04-19
ORD-104501,2024-04-16,CUST-1529,Furniture,804.08,249.38,6,West,Oregon,2024-04-18
ORD-104502,2024-03-07,CUST-2068,Furniture,1760.03,326.24,3,West,California,2024-03-12
ORD-104503,2024-09-17,CUST-2080,Office Supplies,450.51,21.84,5,Central,Texas,2024-09-24
ORD-104504,2024-04-04,CUST-2305,Technology,343.9,54.63,6,Central,Illinois,2024-04-11
ORD-104505,2024-09-23,CUST-2612,Furniture,842.57,178.7,2,South,Georgia,2024-09-27
ORD-104506,2023-12-28,CUST-1883,Technology,59.36,-1.43,5,South,North Carolina,2023-12-30
ORD-104507,2024-04-21,CUST-2473,Technology,817.31,-77.83,3,Central,Texas,2024-04-27
ORD-104508,2024-09-11,CUST-2302,Technology,1157.81,250.58,7,West,California,2024-09-16
ORD-104509,2023-11-04,CUST-2320,Furniture,825.03,238.52,5,East,Florida,2023-11-11
ORD-104510,2023-05-30,CUST-2445,Furniture,988.0,275.57,6,East,Virginia,2023-06-03
ORD-104511,2023-09-24,CUST-2313,Technology,1434.51,39.97,2,West,California,2023-09-30
ORD-104512,2024-02-15,CUST-2535,Technology,1205.41,272.25,7,East,Florida,2024-02-20
ORD-104513,2024-03-29,CUST-1402,Furniture,1893.26,2.05,4,Central,Illinois,2024-04-01
ORD-104514,2024-12-01,CUST-2748,Technology,1183.21,29.26,10,East,New York,2024-12-06
ORD-104515,2023-07-07,CUST-2142,Office Supplies,706.58,92.58,4,South,Tennessee,2023-07-14
ORD-104516,2023-12-09,CUST-2046,Technology,511.28,132.51,4,Central,Texas,2023-12-13
ORD-104517,2023-09-10,CUST-2288,Office Supplies,480.24,25.54,4,East,Florida,2023-09-11
ORD-104518,2023-02-21,CUST-1366,Technology,857.74,-46.61,5,Central,Texas,2023-02-23
ORD-104519,2024-05-02,CUST-1390,Office Supplies,1274.41,181.51,8,West,California,2024-05-05
ORD-104520,2023-06-11,CUST-2875,Technology,475.7,-37.98,7,Central,Texas,2023-06-12
ORD-104521,2023-02-19,CUST-2677,Technology,1646.57,77.38,8,Central,Texas,2023-02-21
ORD-104522,2024-12-26,CUST-2759,Furniture,1895.48,87.04,1,Central,Minnesota,2024-12-27
ORD-104523,2024-08-24,CUST-1311,Technology,1995.38,-152.55,5,South,Georgia,2024-08-27
ORD-104524,2023-12-16,CUST-1320,Furniture,160.99,26.91,6,Central,Illinois,2023-12-20
ORD-104525,2023-03-31,CUST-1072,Furniture,480.49,125.1,9,Central,Minnesota,2023-04-02
ORD-104526,2023-03-19,CUST-2500,Furniture,1692.07,456.91,1,West,Washington,2023-03-24
ORD-104527,2023-12-24,CUST-2251,Furniture,461.96,96.95,2,South,Tennessee,2023-12-30
ORD-104528,2024-09-23,CUST-2757,Furniture,237.95,50.3,6,East,Florida,2024-09-29
ORD-104529,2024-05-23,CUST-2963,Office Supplies,875.84,3.31,3,East,New York,2024-05-24
ORD-104530,2023-10-12,CUST-1246,Office Supplies,54.55,13.79,7,Central,Texas,2023-10-16
ORD-104531,2023-05-18,CUST-2345,Furniture,1349.27,394.9,7,West,Washington,2023-05-25
ORD-104532,2023-09-01,CUST-1938,Furniture,38.33,9.61,2,West,Oregon,2023-09-04
ORD-104533,2023-11-17,CUST-2151,Office Supplies,324.61,13.46,7,Central,Illinois,2023-11-18
ORD-104534,2024-05-27,CUST-1912,Furniture,1341.94,119.45,2,Central,Minnesota,2024-06-03
ORD-104535,2023-11-10,CUST-1049,Office Supplies,447.23,149.36,1,South,Georgia,2023-11-12
ORD-104536,2024-08-30,CUST-2567,Furniture,107.38,33.55,2,West,Washington,2024-08-31
ORD-104537,2023-02-21,CUST-2051,Office Supplies,1207.79,143.14,9,Central,Texas,2023-02-27
ORD-104538,2024-07-24,CUST-2636,Furniture,1195.92,-99.0,2,East,Virginia,2024-07-25
ORD-104539,2024-01-31,CUST-2040,Furniture,1055.55,88.07,9,East,Virginia,2024-02-02
ORD-104540,2023-12-27,CUST-1861,Office Supplies,1638.25,96.57,1,East,Virginia,2023-12-28
ORD-104541,2023-12-25,CUST-1819,Office Supplies,1328.46,95.4,9,West,California,2023-12-31
ORD-104542,2023-06-14,CUST-1981,Technology,368.67,-31.18,8,East,Florida,2023-06-18
ORD-104543,2023-06-10,CUST-1229,Office Supplies,1453.52,497.95,5,West,California,2023-06-17
